"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Namibia","NAM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Caledonia","NCL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2","3.2","3.2","3.1","3.2","3.2","3.2","3.2","3.2","3.2","3.1","3.1","3.1","3.1","3.2","",
"Nigeria","NGA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.9","2.9","2.9","2.9","2.9","2.9","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","",
"Nicaragua","NIC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.4","3.4","3.4","3.4","3.2","3.2","3.2","3.3","3.3","3.3","3.2","3.2","3.1","3","2.9","",
"Países Bajos","NLD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Noruega","NOR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3.2","3.2","3","3","2.8","2.9","3","3.1","3.1","3.1","3.1","3.1","3.1","2.9","2.9","",
"Nauru","NRU","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15555555555556","3.07","3.1","3.1","3.13","3.15","3.14","3.08","3.04","3.03","3.02","3.03","3","3.06","3.06","3.05","",
"Pakistán","PAK","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2","3.2","3","3","3.1","3","3","3","3","3.1","3.1","3.1","3.1","3.2","3.2","",
"Panamá","PAN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Perú","PER","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Filipinas","PHL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","2.9","2.9","2.9","2.8","2.9","3","3","2.9","2.9","2.9","2.9","2.9","2.9","2.7","2.7","",
"Polonia","POL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"previa al dividendo demográfico","PRE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92333333333333","2.875","2.865625","2.85","2.86969696969697","2.86363636363636","2.87575757575758","2.81764705882353","2.81470588235294","2.84545454545455","2.83333333333333","2.84848484848485","2.80294117647059","2.82121212121212","2.80294117647059","2.79117647058824","",
"Puerto Rico","PRI","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ribera Occidental y Gaza","PSE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos de las Islas del Pacfico","PSS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14","3.08","3.12","3.24","3.32","3.4","3.25714285714286","3.2375","3.2375","3.2375","3.2375","3.2375","3.2375","3.225","3.225","3.18888888888889","",
"posterior al dividendo demográfico","PST","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.4","3.3","3.3","3.3","3.3","3.3","3.3","3.3","","","","","","","","",
"Polinesia Francesa","PYF","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rumania","ROU","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Federación de Rusia","RUS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.4","3.5","3.5","3.5","3.7","3.6","3.6","3.6","3.6","3.7","3.7","3.7","3.8","3.8","3.8","",
"Asia meridional","SAS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38571428571429","3.25","3.2375","3.1875","3.2375","3.2125","3.2","3.2125","3.1875","3.12857142857143","3.12857142857143","3.1","3.06666666666667","3.1","3.11428571428571","3.06666666666667","",
"Arabia Saudita","SAU","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudán","SDN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.1","2.1","2.1","",
"Senegal","SEN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6","3.5","3.4","3.4","3.5","3.6","3.6","3.6","3.6","3.6","3.6","3.6","3.5","3.5","3.5","",
"Singapur","SGP","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Salomón","SLB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.5","2.6","2.6","2.7","2.8","2.8","2.7","2.7","2.7","2.7","2.7","2.7","2.7","2.7","",
"Sierra Leona","SLE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9","2.8","2.7","2.9","3","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.2","3.2","3.2","",
"El Salvador","SLV","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","","2","2","",
"Serbia","SRB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","2.9","","","","","","","","","","","","","","","",
"África al sur del Sahara (excluido altos ingresos)","SSA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98108108108108","2.97027027027027","2.97027027027027","2.94864864864865","2.96315789473684","2.96578947368421","2.98157894736842","2.93076923076923","2.92564102564103","2.96052631578947","2.96315789473684","2.96842105263158","2.92820512820513","2.95","2.92307692307692","2.91282051282051","",
"Sudán del Sur","SSD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1.9","1.7","1.5","1.4","1.4","1.4","1.4","",
"África al sur del Sahara","SSF","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98108108108108","2.97027027027027","2.97027027027027","2.94864864864865","2.96315789473684","2.96578947368421","2.98157894736842","2.93076923076923","2.92564102564102","2.96052631578947","2.96315789473684","2.96842105263158","2.92820512820513","2.95","2.92307692307692","2.91282051282051","",
"Pequeños Estados","SST","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26842105263158","3.2","3.245","3.275","3.315","3.345","3.29545454545454","3.26086956521739","3.24347826086957","3.22608695652174","3.21304347826087","3.21739130434783","3.20434782608696","3.2304347826087","3.23478260869565","3.21666666666667","",
"Santo Tomé y Príncipe","STP","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.2","3.2","3.2","3.1","3","",
"Suriname","SUR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Eslovaca","SVK","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eslovenia","SVN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suecia","SWE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Árabe Siria","SYR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Turcas y Caicos","TCA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4","2.2","2.2","2.2","2.2","2.2","2.2","2.4","2.6","2.7","2.7","2.7","2.6","2.5","2.6","",
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08181818181818","3.025","3.03636363636364","3.11818181818182","3.15454545454545","3.21818181818182","3.17692307692308","3.15714285714286","3.12","3.12666666666667","3.13333333333333","3.1","3.09285714285714","3.06428571428571","3.04285714285714","3.02142857142857","",
"Europa y Asia central (BIRF y la AIF)","TEC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15","3.12","3.1625","3.225","3.23333333333333","3.24444444444444","3.2875","3.3625","3.375","3.22","3.2","3.18","3.2","3.2","3.2","3.175","",
"Togo","TGO","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","2.2","2.4","2.6","2.8","2.7","2.6","2.6","2.6","2.7","2.8","2.9","3.1","3.2","",
"Tailandia","THA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tayikistán","TJK","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6","2.6","2.6","2.7","2.8","2.9","3","3","3","2.9","2.8","2.9","2.8","2.8","2.8","",
"Turkmenistán","TKM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (BIRF y la AIF)","TLA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.38888888888889","3.43333333333333","3.42222222222222","3.43333333333333","3.41111111111111","3.4","3.37777777777778","3.35555555555556","3.32222222222222","3.3","3.3125","3.3125","3.325","3.2875","3.2625","",
"Timor-Leste","TLS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6","2.7","2.7","2.7","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.6","2.6","",
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85","2.85","2.85","2.9","2.9","2.85","2.85","2.7","2.75","2.7","2.55","2.45","2.25","2.35","2.4","2.45","",
"Tonga","TON","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7","2.9","3.3","3.6","3.8","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.6","",
"Asia meridional (BIRF y la AIF)","TSA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38571428571429","3.25","3.2375","3.1875","3.2375","3.2125","3.2","3.2125","3.1875","3.12857142857143","3.12857142857143","3.1","3.06666666666667","3.1","3.11428571428571","3.06666666666667","",
"África al sur del Sahara (BIRF y la AIF)","TSS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98108108108108","2.97027027027027","2.97027027027027","2.94864864864865","2.96315789473684","2.96578947368421","2.98157894736842","2.93076923076923","2.92564102564102","2.96052631578947","2.96315789473684","2.96842105263158","2.92820512820513","2.95","2.92307692307692","2.91282051282051","",
"Trinidad y Tobago","TTO","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Túnez","TUN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turquía","TUR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tuvalu","TUV","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3.1","3.2","3.2","3.2","3.1","3.1","3","",
"Tanzanía","TZA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.8","3.7","3.5","3.5","3.3","3.3","3.3","3.4","3.4","3.3","3.4","3.4","3","3","3","",
"Uganda","UGA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3","3.3","3.4","3.3","3.2","3.2","3","3","3.1","3.1","3","3","3.2","3.2","3.2","",
"Ucrania","UKR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano alto","UMC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43571428571429","3.39285714285714","3.5","3.55","3.54615384615385","3.56153846153846","3.51538461538461","3.50714285714286","3.5","3.42727272727273","3.39090909090909","3.39090909090909","3.38181818181818","3.38181818181818","3.4","3.37272727272727","",
"Uruguay","URY","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados Unidos","USA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistán","UZB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4","2.5","2.7","2.8","2.8","2.9","2.9","2.9","3","3.2","3.2","3.2","3.3","3.4","3.4","",
"San Vicente y las Granadinas","VCT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7","3.8","3.8","3.8","3.8","3.8","3.8","3.8","3.7","3.7","3.7","3.7","3.7","3.7","3.7","",
"Venezuela","VEN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes Británicas","VGB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Vírgenes (EE.UU.)","VIR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
